text,reply_text,name,source,comment_id,reply_name
回复<a href='http://m.weibo.cn/n/溪上漂流'>@溪上漂流</a>:你是不是蛆吃多了有阴影啊？还是你妈没教你做人最基本的品性？白眼狼也无外乎如此。完全可以想象的到现实生活中你有多么可悲！,回复<a href='http://m.weibo.cn/n/心得某个角落有你'>@心得某个角落有你</a>:所以粉红蛆也就承认了，他们的爱国是没有任何正义、规则和人性可言的，一切都是利益。被强奸了只要有利益也可以享受和赞美，面子过不去就抵制一下卖套套的。,忧郁的肥明,魅族拍照旗舰 PRO 6s,4087497933885488,溪上漂流
回复<a href='http://m.weibo.cn/n/墨sang'>@墨sang</a>:真伟大！马上你都快没太平日子了 还在关心着因为萨德失业的员工 难道你没了乐天就饿死了？他们就非得饿死在乐天里 其他公司就不能接手 失业者就找不到工作了？,所以失业的中国员工可以去央视上班吗？,录禾,iPhone 6 Plus,4087497912358737,墨sang
回复<a href='http://m.weibo.cn/n/耐斯婷'>@耐斯婷</a>:小逼来看屌,"回复<a href='http://m.weibo.cn/n/黄太子老师'>@黄太子老师</a>:你为什么不长点脑子这种好东西<span class=""url-icon""><img src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_tanshou-dcf7d5d0d6.png"" style=""width:1em;height:1em;;""></span>",bibibibibibibibibibbibi,iPhone 6 Plus,4087497892521559,耐斯婷
"怪不得以前有汉奸，看看评论区就懂<span class=""url-icon""><img src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_hehe-4f9f713058.png"" style=""width:1em;height:1em;;""></span>",-,一个苗苗豆,Android客户端,4087497854362280,-
回复<a href='http://m.weibo.cn/n/V妙V笑'>@V妙V笑</a>:这个国家可不止68岁。,孰轻孰重网友分不清了？等到国没有了，更不用想去哪上班了。这可是军事战略，是国家安身立命的根本，没有了国家安全，我们什么都不是。,子夜的昙4,iPhone 6,4087497853798495,V妙V笑
回复<a href='http://m.weibo.cn/n/新仔走天涯'>@新仔走天涯</a>:中国这么大，还愁找不到工作？？？？,失业的人怎么办？,六扇门里呀,华为P9手机摄影再突破,4087497849595976,新仔走天涯
"终于知道抗日的时候有那么多汉奸和无动于衷的人了<span class=""url-icon""><img src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_hehe-4f9f713058.png"" style=""width:1em;height:1em;;""></span><span class=""url-icon""><img src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_hehe-4f9f713058.png"" style=""width:1em;height:1em;;""></span>看他们的后代又在评论里活跃起来了，毕竟同样得人！",-,长街长烟花繁你挑灯回看王,三星android智能手机,4087497816860284,-
美国政府坐享其成等待我们两败俱伤,-,馬克思林胡r,荣耀畅玩4C,4087497811680089,-
挣乐天的钱等于成就自已的掘墓人,-,清风徐来029,iPhone客户端,4087497800046819,-
回复<a href='http://m.weibo.cn/n/温斯顿的花园'>@温斯顿的花园</a>:搬小板凳看小粉红怎么集体喷你！不过说的真心对！,毛左意识形态主导下，忽悠义和团小粉红们摒弃理性与向善，释放出人性中的邪恶与仇恨，然后绑架利用小平路线改革开放30年积累的庞大经济体量和国际外交关系，破坏市场经济公平法治，进而施展毛左们的“反美仇日扶朝压韩灭台骗越买菲” 大战略。。朝思暮想“干死美国”做山大王，结果。。害死中国！,W_Lucas,iPhone 6s,4087497799689630,温斯顿的花园
乐天不关闭每天还是会有千千万万的人失业、也有千千万万的人重新就业。那些之前喊反乐天、现在又质问失业的人也是醉了………,-,SantaMonica__,iPhone 6s Plus,4087497769730500,-
杀人犯上有老下有下中间有老婆，你这枪毙让他们怎么办啊？,-,皇德耀世慌得要死,Android客户端,4087497761610774,-
回复<a href='http://m.weibo.cn/n/Pilot舒克'>@Pilot舒克</a>:看来你妈这样做过啊！,回复<a href='http://m.weibo.cn/n/maliry98'>@maliry98</a>:何不食肉糜？工作还不好找？你妈辛苦投简历面试拍人马屁你心疼过她么？,一叶浮萍的爱,三星 Galaxy S7,4087497753473089,Pilot舒克
回复<a href='http://m.weibo.cn/n/黄太子老师'>@黄太子老师</a>:走狗,唉！真是流氓国家,小小饭团麻麻,iPhone 6s,4087497741460625,黄太子老师
"喜大普奔<span class=""url-icon""><img src=""//h5.sinaimg.cn/m/emoticon/icon/others/d_miao-9ebe15b2c2.png"" style=""width:1em;height:1em;;""></span>",-,优惠券招代理省钱赚钱,微博搜索,4087497737261273,-
回复<a href='http://m.weibo.cn/n/说个晚安'>@说个晚安</a>:无聊,你们有没有发现微博的赞变成蓝色了,鸢飞不guo九重阙,vivo智能手机,4087497728258054,说个晚安
回复<a href='http://m.weibo.cn/n/大付小川哥'>@大付小川哥</a>:哦，是这样。。。,回复<a href='http://m.weibo.cn/n/温斯顿的花园'>@温斯顿的花园</a>:骂你的大多是女生和60后，为什么呢？因为打仗用不着她们上前线！,温斯顿的花园,红米3S,4087497727780494,大付小川哥
回复<a href='http://m.weibo.cn/n/Been-on-the-road'>@Been-on-the-road</a>:国家要求的吧,乐天停业期间还继续支付雇员工资，良心啊，不知有几家本土企业能做到这样的？,六扇门里呀,华为P9手机摄影再突破,4087497703047857,Been-on-the-road
"水军太多<span class=""url-icon""><img src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_tanshou-dcf7d5d0d6.png"" style=""width:1em;height:1em;;""></span>失业的人难道还怕找不到工作吗，说实话我以前都不知道有乐天这个超市<span class=""url-icon""><img src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_tanshou-dcf7d5d0d6.png"" style=""width:1em;height:1em;;""></span>",-,小云不是小丢是小花,小米手机4,4087497677831474,-
普通的中方工作人员成了最大的牺牲品~可悲,-,NightBlue129,微博 weibo.com,4087497677441345,-
回复<a href='http://m.weibo.cn/n/梁俊Jiunn'>@梁俊Jiunn</a>:这话你自己记住就好了。,回复<a href='http://m.weibo.cn/n/灵魂出鞘-'>@灵魂出鞘-</a>:是的  到时麻烦你记得带上你的键盘到其他地方巡逻一下,灵魂出鞘-,你的老朋友 魅蓝metal,4087497661025099,梁俊Jiunn
"回复<a href='http://m.weibo.cn/n/羞涩的起哄架秧子星人'>@羞涩的起哄架秧子星人</a>:不抵制说没骨气没了韩国东西不行 抵制了关了20多家超市又不行说失业  所以呢 <span class=""url-icon""><img src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_tanshou-dcf7d5d0d6.png"" style=""width:1em;height:1em;;""></span><span class=""url-icon""><img src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_tanshou-dcf7d5d0d6.png"" style=""width:1em;height:1em;;""></span><span class=""url-icon""><img src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_tanshou-dcf7d5d0d6.png"" style=""width:1em;height:1em;;""></span>有脑子没？这事放在国土安全面前还大的不得了了？智商也是没sei了","算过有多少人失业么？影响多少下游供货商？直接或间接影响多少家庭么？国家面前不就业<span class=""url-icon""><img src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_tanshou-dcf7d5d0d6.png"" style=""width:1em;height:1em;;""></span>",景書_,iPhone 6,4087497640472828,羞涩的起哄架秧子星人
"回复<a href='http://m.weibo.cn/n/说个晚安'>@说个晚安</a>:你知道吗我给你点赞变白色了<span class=""url-icon""><img src=""//h5.sinaimg.cn/m/emoticon/icon/others/d_doge-d903433c82.png"" style=""width:1em;height:1em;;""></span>",你们有没有发现微博的赞变成蓝色了,来不及了喂三只快眼熟我,OPPO智能手机,4087497640018660,说个晚安
回复<a href='http://m.weibo.cn/n/liberum'>@liberum</a>:瞎扯，韩国棒子算个吊,中国政府和人民最后可能征服了乐天却失去了世界。,天天想你3226014962,Android客户端,4087497619828881,liberum
在职的企业倒闭就要政府安顿呀？那倒闭的企业多了 都去找政府吗？有能力在哪找不到工作啊 没能力还有理了？再说 没有乐天就没超市了？还是这些人不在乐天上班就活不下去了？评论里的卖国狗们都是什么逻辑？等家被导弹炸了的时候希望这些人第一个想得到仍然是这些下岗职工 🙄🙄🙄,-,小美人鱼Misu,iPhone 6 Plus,4087497618711996,-
回复<a href='http://m.weibo.cn/n/茕孑小隐'>@茕孑小隐</a>:安置什么，搞得好像找不到工作一样,中国员工如何安置？？？？,jisongmei,iPhone 6,4087497606836759,茕孑小隐
回复<a href='http://m.weibo.cn/n/海森饱'>@海森饱</a>:所以大家骂你，没毛病,回复<a href='http://m.weibo.cn/n/maliry98'>@maliry98</a>:所以活该在超市打工,一叶浮萍的爱,三星 Galaxy S7,4087497606832352,海森饱
不可活自作孽！,-,宝木涛,iPhone 6s Plus,4087497606662965,-
回复<a href='http://m.weibo.cn/n/温斯顿的花园'>@温斯顿的花园</a>:骂你的大多是女生和60后，为什么呢？因为打仗用不着她们上前线！,毛左意识形态主导下，忽悠义和团小粉红们摒弃理性与向善，释放出人性中的邪恶与仇恨，然后绑架利用小平路线改革开放30年积累的庞大经济体量和国际外交关系，破坏市场经济公平法治，进而施展毛左们的“反美仇日扶朝压韩灭台骗越买菲” 大战略。。朝思暮想“干死美国”做山大王，结果。。害死中国！,大付小川哥,iPhone 6,4087497580956682,温斯顿的花园
"回复<a href='http://m.weibo.cn/n/若有若无的心安viva'>@若有若无的心安viva</a>:盼着供货商跳楼？你能不能药店碧莲啊<span class=""url-icon""><img src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_tanshou-dcf7d5d0d6.png"" style=""width:1em;height:1em;;""></span>",回复<a href='http://m.weibo.cn/n/羞涩的起哄架秧子星人'>@羞涩的起哄架秧子星人</a>:告诉你，没什么影响，离开这家还有别家，想干活的就不缺用人的地方。每年倒闭的超市也很多，没看哪个供货商跳楼的。给你几美分啊？,羞涩的起哄架秧子星人,微博 weibo.com,4087497552441518,若有若无的心安viva
回复<a href='http://m.weibo.cn/n/杨梵希全国总代'>@杨梵希全国总代</a>:萨德是美国部署在韩国的，为什么不抵制美国，说别人工作不要紧可以再找的，为什么不扔掉苹果手机，再买华为小米,失业的中国人可以再找工作，远比韩狗赚着中国人的钱，买着萨德对准中国要强的多，那些员工的工资影响的了韩国花钱整萨德对准中国吗？但一天1千多亿韩元损失是个小小的打击吧！个人意见，喷子狗千万别点我回复我！,钓鱼FISHING,,4087497534812207,杨梵希全国总代
"回复<a href='http://m.weibo.cn/n/穿啥裤子都往下掉'>@穿啥裤子都往下掉</a>:没话说了，开始乱喷了?傻b<span class=""url-icon""><img src=""//h5.sinaimg.cn/m/emoticon/icon/others/h_ruo-4d7ee42fd0.png"" style=""width:1em;height:1em;;""></span>",萨德是目前世界上最厉害的武器。因为它不仅仅可以发现导弹，还可以发现SB。,橘子汽水的不羁,小米手机,4087497497057805,穿啥裤子都往下掉
退出的好，野蛮流氓之地,-,小河-弯弯,微博 weibo.com,4087497489781645,-
回复<a href='http://m.weibo.cn/n/海森饱'>@海森饱</a>:呵呵哒 在超市打工怎么了？没偷没抢好伐！招你惹你了？就知道在网上当键盘侠 生活里必定是个屌丝吧,回复<a href='http://m.weibo.cn/n/maliry98'>@maliry98</a>:所以活该在超市打工,愿君安好江湖不见,红米2,4087497464419358,海森饱
回复<a href='http://m.weibo.cn/n/穿啥裤子都往下掉'>@穿啥裤子都往下掉</a>:会有其他超市可以取代他。我们家附近的超市关了一家又来一家。我看到有些员工还是以前超市的呢。国家没了，你还能换吗？,真是一帮蠢货，乐天关门你们高兴，那关门之后的中国员工呢？你们掏钱负责安顿吗？,落儿星星,iPhone 6s,4087497464061956,穿啥裤子都往下掉
说失业的，中国有多少工作岗位，你知道吗？,-,sulooooo,告别不快vivo V3Max,4087497459856862,-
"没事，我抵制完韩国化妆品我再抵制阿尼玛香奈儿啥的<span class=""url-icon""><img src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_tanshou-dcf7d5d0d6.png"" style=""width:1em;height:1em;;""></span>正好买不起",-,FF风吹吹,iPhone 6s,4087497459303340,-
乐天为了上新闻也是拼了！不是什么韩货炒作包装下就能火的。,-,红领巾886,OPPO智能手机,4087497456008626,-
回复<a href='http://m.weibo.cn/n/爸爸麻麻的小棉袄'>@爸爸麻麻的小棉袄</a>:别人凭能力赚的钱竟然成了你的钱，可以不要脸到这种地步。朝鲜才是拿中国的钱，在中国也边境搞核武，不是韩国。,回复<a href='http://m.weibo.cn/n/敌对势力蛋黄派'>@敌对势力蛋黄派</a>:他这个不是在外地玩耍的女儿，是在赚着我家钱，还要跟这个人一起危害我家安全，拿着我的钱来害我，我不应该对他采取措施吗？,子夜的昙4,iPhone 6,4087497439342611,爸爸麻麻的小棉袄
回复<a href='http://m.weibo.cn/n/Kevin君格君格Durant'>@Kevin君格君格Durant</a>:下岗的员工多了去了，因为自身企业不合法被查导致员工失业，应该找企业索赔，如果都等着国家补救，谁救救江南皮革厂的员工啊？,闹完之后，下岗的都是中国的员工,零下八度0101,iPhone 6,4087497434375890,Kevin君格君格Durant
"回复<a href='http://m.weibo.cn/n/esun123'>@esun123</a>:我不同意你说的每一个字，但我誓死捍卫你说话的权利<span class=""url-icon""><img src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_xixi-ce63ce2629.png"" style=""width:1em;height:1em;;""></span>。乐天乐天！乐归西天！",回复<a href='http://m.weibo.cn/n/aitggear'>@aitggear</a>:笑死人了真的！有可比性？现在是朝廷告诉你这就是你最大的尊严！一个人连工作也丢了，没钱养育孩子了，这才叫没尊严！,aitggear,魅族轻巧旗舰 PRO 6,4087497425969225,esun123
回复<a href='http://m.weibo.cn/n/风无影134521'>@风无影134521</a>:天真,没人管下岗职工的死活，他们只管&quot;爱国&quot;,jisongmei,iPhone 6,4087497405238132,风无影134521
回复<a href='http://m.weibo.cn/n/AbbySongMa'>@AbbySongMa</a>:那你加油吧,回复<a href='http://m.weibo.cn/n/穿啥裤子都往下掉'>@穿啥裤子都往下掉</a>:我管的着人家？我只愿祖国能保证大家现在平安的生活，衣食无忧就可以了，难道你希望自己国家碰到这种情况只忍气吞声？忍气吞声的后果是什么？会不会让韩国变本加厉？谁能保证？你保证不关乐天就是最好的办法？,穿啥裤子都往下掉,iPhone 6,4087497401773496,AbbySongMa
回复<a href='http://m.weibo.cn/n/黄太子老师'>@黄太子老师</a>:不要赞他，不要抱着赞他是为了让更多人骂他的心态，这样会感觉会有好多人赞同他,唉！真是流氓国家,鸢飞不guo九重阙,vivo智能手机,4087497401297936,黄太子老师
怎么有这么多脑残喷员工失业zf不作为，说的没有乐天中国人没有找不到工作似的，中国这么多超市，这么多工厂，一群智障，脑子是个好东西，可他们没有,-,六扇门里呀,华为P9手机摄影再突破,4087497389163506,-
